kraken_id,PC1,PC2,PC3,PC4
251,-8.262724033218115,-1.2094028431020356,3.795681176714067,-5.270276134361365
252,-4.608566351996231,-3.9690031732456643,5.956298912265775,-3.7453807783333075
253,4.5372396396916015,-3.234582951966002,-2.8611859106662227,-0.23882221689682157
254,-3.634518210674931,-10.759832350000647,-2.562731877784014,-3.3911999262673858
255,-7.159999082770388,-1.7770100726015423,-1.2067556374966346,-2.8005202696029685
256,-8.1145598239641,-0.7866988512065803,-1.1509420074120231,0.7955978007190073
257,-1.5531678567193488,-0.6043325279510293,-7.450044665679666,-0.43237612455582913
258,-5.0083142187538146,1.2820355695356398,3.0633289332170963,2.7299274289325237
259,3.582258984218171,4.332059046871625,-1.9921307227625722,-1.551324697504618
260,-1.3853907480226557,-2.5799787088275696,-2.6273015204896053,-1.1399132194269588
261,4.420790881393746,3.092805825683246,-7.313222566532264,-1.866427511974386
262,4.3494171341211505,0.21795235108177424,-5.292547162861077,-1.6127568952570968
263,7.481329550955937,-1.3791343455720138,7.045308983412725,-3.903944216028121
264,3.527598640012115,6.330824476997309,4.262047708956504,-7.053373957573036
265,-4.0106744010452,3.504412513242585,-1.1912406953733248,-3.8822272435933285
266,-2.243923433913549,-4.301745931366027,-2.64583562704815,-1.600404654307287
267,-1.3956412227153348,1.8594030439251639,-1.3288638903553358,0.9772685686928204
268,-1.702834789815008,-2.753969535461272,-2.866937881762848,-1.057483507615693
269,-3.306510060103645,-0.6695807872401077,-2.6216666669259534,3.9319729400646115
271,7.259387381689581,1.3865810317066116,8.476929545580589,-3.0072825727100114
272,-2.853030306529841,0.31738794222730127,7.5150268046979996,-3.5314143174398014
273,1.4401920243387973,2.217589869652719,-2.2541111316325537,-0.9269782219505034
274,-4.54579181187389,-8.159051202910938,2.6847293524758116,-1.7396986601239295
275,-2.8925301330411752,-2.568910997491688,-6.109229345110271,-1.148777799031079
276,9.271610465956526,-11.036186040543482,-0.2693692693603474,8.293421197508843
277,5.552091774778214,-2.76037179266873,6.508796898279189,-3.5466042638245407
278,6.04465061691996,-0.7188316563371052,3.8358485023468516,-3.6298369458652187
279,-3.174889059997569,-2.287063707930816,-5.04547872513923,-1.508278350984359
280,4.345239457490561,-7.696770519209339,3.5894977166349347,-0.23933130003090622
281,6.581230272954882,-6.1100088727926805,5.428333803817579,-1.130796441325197
282,-2.0882519991012356,-2.8504728316237227,-2.892987695272513,-1.426390924254914
284,-2.4152413332017133,-1.3824714596593732,-4.724985647108663,-1.7052192488405042
285,1.236141658284118,-4.660337969304857,-1.259594095396985,-0.9865977390873487
286,2.956128911336459,-7.031855070436601,2.527495514555098,0.19322186304063843
287,4.212197301685259,-1.502374967241107,4.183188523695694,-2.7765601015620573
288,4.591600786756159,3.4064508961545656,-7.490676111748575,-1.86729554044143
289,-4.3616221758673674,-0.2643811906108951,-3.243056463822502,1.4559641493814572
290,4.226195714979507,-2.6730731188291603,4.276275142284847,-2.613018934381031
291,14.13373333294133,-7.563223170415858,6.6787388504528815,1.6170899570048805
292,11.919007127003015,-6.530970996195605,-2.1265128618204088,9.571436670832306
