,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
vbur_ovtot_min_max,0.04701659532286894,0.006478924815095939,0.09451217444960366,0.008087069638577785,0.06348483089170806,0.08277763684096644,0.21067350396699058,-0.030948993968887548,0.07708353801251117,0.0032755507387698894,0.14787511118366867,0.10005482281244714,-0.16454272313834672,0.023805342692759416,0.038269422516759216,0.0158133628349924,0.03157627658528997,0.011649714979755416,0.02528109478782504,0.054279651128756934
vbur_ovtot_min_delta,0.044823558253432316,0.015814885658585975,0.09632785315250715,-0.006802064877345061,0.056186902743560245,0.07289320113410115,0.1820891292343483,-0.06254355523849954,0.10599257692192159,-0.04155200542994859,0.1678114352350889,0.11198800582204034,-0.1801973789442694,0.012957341762512738,0.05457131328214783,0.01827442980334059,0.03688476648878893,0.013379797775809221,0.024983368019595272,0.07077114357571976
vbur_ovtot_min_vburminconf,0.018363415285876747,-0.05098601808621628,0.003056202624762972,0.08445369770904344,0.048770707752312015,0.06771080479676528,0.18320824470094962,0.16581087212938037,-0.14562609051312206,0.2454837298318448,-0.09050676243003064,-0.054056189883812986,0.06327533978554443,0.06167534141659311,-0.08120878347474153,-0.0007330665767560239,-0.021939836007205955,-0.008327984059536189,-0.0006812069137756026,-0.09319414666467098
vbur_ovtot_max_boltz,0.10658472120051532,0.0521593815028128,-0.042298277030864924,-0.005061521648979096,-0.12279000837084961,-0.016805652080312514,0.048863789762097834,0.04448219032612722,-0.0570897353585263,-0.07661726816676546,0.004114665709765367,-0.006064320404921152,0.01310593155709495,0.04074357614954576,-0.008071366304786177,0.04033168561178748,0.020072549814346648,-0.043781047431485705,0.0729819381409797,-0.037414048122668665
vbur_ovtot_max_min,0.10435867542024319,0.03213528083688627,-0.06859998285074595,0.008565067534227502,-0.12830529215723607,-0.009816315847759242,0.039743693186744006,0.028828345411706025,-0.04469258998121415,-0.07108424234865914,0.005126705353773561,-0.03131973823429209,0.009594010528097463,0.054012920925325975,-0.025612371134970363,0.037824600149568614,0.006101659994253913,-0.11109428082129195,0.08864068923387253,-0.03911509376659433
vbur_ovtot_max_max,0.11319892164844264,0.06477970908546718,-0.0017421100022560058,-0.01987480445560533,-0.09596251318772515,-0.02646343839909897,0.05732539839991563,0.020006541123621824,-0.07417076585298543,-0.07259852626147179,0.024831344291890538,-0.012223153237968108,0.0038754049822135447,0.0062110890662925005,0.011941030511806906,0.022485685230797223,-0.026998793408818382,-0.018457259697591762,0.004102331268006682,-0.02359726267908053
vbur_ovtot_max_delta,0.07177887026293037,0.08306879166440165,0.10087761200800095,-0.053532708242247824,-0.0002070886672899698,-0.03897561710140275,0.0562988194735709,-0.0031214378062362183,-0.08308733401386374,-0.03970893499876055,0.04278907867255178,0.022772454573353394,-0.006708549545537679,-0.0695668508077599,0.06331829065456811,-0.011764894500590818,-0.06429771328896862,0.13150833520375976,-0.12657591572182908,0.011464551077970387
vbur_ovtot_max_vburminconf,0.11487465111811038,0.04595124005772775,-0.017000816656732566,-0.013384344133590917,-0.09850717669545407,-0.02999707883547509,0.05684847748336764,0.0034324478789031507,-0.06739493889671473,-0.07118978131866135,0.04858702585810767,-0.018466540809832357,0.003936258564798724,0.005271032409821272,0.0037824336600574427,0.02668749265939614,-0.02573888602461132,-0.06160630247715261,0.025085550738245505,-0.05615764154372384
vbur_near_vbur_boltz,0.09410125384036509,-0.08127998524095821,0.07241569965908809,0.06004599046255428,0.07237766377999004,0.0019321885507200699,-0.06027700665520622,-0.060790687860503685,0.01989619026517536,-0.043404595895887556,-0.03253185155313056,-0.008253053094685457,-0.034060933303677605,0.030154457838006236,0.006815078631316065,0.0388684911411978,-0.03461442225223821,-0.044999891511217666,-0.00950113723888574,-0.1412374910851784
vbur_near_vbur_min,0.08492502014094387,-0.11995031483928971,0.014654827389793222,0.09244391247119657,0.047205036193852634,-0.0072947301813582185,-0.04970730195668967,-0.03135505969210885,0.012186789082497746,-0.06837703092811577,-0.03506554332796257,0.003362579911617731,-0.036000871248727646,0.012947844816774188,0.028990580819990595,0.06055140322297268,-0.021418246805227335,0.01231173403319214,-0.042725293489928186,-0.12962443723974212
vbur_near_vbur_max,0.08772919387424793,-0.038539131436827447,0.1269814325680384,0.029766948621597056,0.05857060264644753,0.0245098756134803,-0.06539572967310148,-0.03171548875726779,0.022860241439349,-0.03299755425131126,-0.06494773431288053,0.03920727241623694,0.004195642139887042,0.07022456782548707,-0.05594857872509937,0.05375342839542736,0.015883845544299727,0.02202344014469803,0.03147645545717858,-0.09007246826168872
vbur_near_vbur_delta,0.038110703449710556,0.06528126713990715,0.1626180776148368,-0.05022002684355417,0.0348660419865575,0.041435901465666,-0.041904880960687105,-0.013129197399286566,0.01979895707364419,0.021826360991191455,-0.05581177849763858,0.05136416168305088,0.041584549881486355,0.08512575433722849,-0.10683192275028486,0.014898917715375576,0.04341854747775475,0.01850745410132066,0.08632040043462537,0.0029841286425752733
vbur_near_vbur_vburminconf,0.085095212807741,-0.11957318168422959,0.015407941488477357,0.09306499787452148,0.046342548125151886,-0.008780715885396232,-0.04862250312942993,-0.03178084892283642,0.014600622423792795,-0.06794021801473392,-0.034521257029023686,0.00206967639685877,-0.035367619016974924,0.013241672831547986,0.029051750736523982,0.06138977226157164,-0.019660178412229355,0.011678186338315332,-0.0417106097937381,-0.12696309411864432
vbur_far_vbur_boltz,0.0849623548753997,-0.049962130283290045,0.08896655252391056,0.03601364135599277,0.038941095221504664,-0.1067743654803279,0.04315818146959927,-0.06782247947565749,0.0034888196559897085,0.07684716737343864,0.07007697911777341,-0.06031441730423565,0.0945304312000712,-0.0953874015324545,0.024511961866664624,-0.052060046497398926,-0.06379876947853708,-0.12174820615590821,-0.007830345902419482,-0.0018810137948379081
vbur_far_vbur_min,0.04223550169327732,-0.0863551217395913,0.010749089349906739,0.15542623043987877,-0.01236427622120131,-0.09933537510050539,0.12655654027399213,0.11346258422327032,0.09997294291056305,0.04102252558306179,-0.08121811275706754,-0.002008664661671287,0.08539331280545859,-0.01110671981299894,-0.0308506517547983,-0.052287381954837286,0.042871305126349735,0.0765787176474375,0.0005626837365660707,0.15113160682257024
vbur_far_vbur_max,0.0874223630059063,-0.016534473795659588,0.12842467953522185,0.0016589987298785734,0.04511687886762651,-0.07279315338395113,0.061160231122961844,-0.05840881500730864,0.02522997676367687,0.053195551675566714,0.08971647185875639,-0.012265354981168422,0.05987353021084013,-0.06059192485604176,0.018438705578759908,-0.041873983968534825,0.018459388015505056,-0.007961432358176243,-0.0016161768540016337,-0.011062709246958027
vbur_far_vbur_delta,0.07913222554620426,0.012564156846068089,0.13426668595777058,-0.05281871790047506,0.05283948164674517,-0.04334792492111542,0.021280845647467937,-0.10264321219048904,-0.008001419220247786,0.042768162523411396,0.12496798398501026,-0.012478300662362255,0.03435861411237303,-0.061228041371286124,0.03065762925175714,-0.026641282615014635,0.0047809906893705,-0.03546015773899165,-0.001934891917046917,-0.06498448144487626
vbur_far_vbur_vburminconf,0.04295829678844147,-0.0865060875529808,0.0113239935622399,0.15592406297134898,-0.011998916248552392,-0.09861373219122654,0.12434538458708844,0.11098683308834148,0.10262997776269575,0.03908181945056611,-0.08197840588088261,-0.00392434346419964,0.0846960424859383,-0.010191663313057481,-0.03014896786559602,-0.048798022298665714,0.04398317388737417,0.07580275496089302,0.0016594751924217184,0.15063234644627677
vbur_near_vtot_boltz,0.11506071235510834,0.02866461720567337,-0.055190966112142914,0.011303375613537761,-0.0703155197465841,0.09150503626108708,0.03294148202692432,-0.009473887924675765,-0.007605119370858764,-0.06038438795045077,-0.017301221930206327,-0.044315467362194175,0.042257718640278046,0.04460088122500353,0.0037599212165600584,0.03310370996546413,-0.006995951055634456,-0.01779027208031707,0.02109281785998503,0.0423596356270282
